rank,market_rank,name,symbol,address,decimals,market_cap_usd
658,1330,Peercoin,PPC,0x044d078f1c86508e13328842cc75ac021b272958,18,8861297
659,1331,Ethix,ETHIX,0xfd09911130e6930bf87f2b0554c44f400bd80d3e,18,8853801
660,1333,saffron.finance,SFI,0xb753428af26e81097e7fd17f40c88aaa3e04902c,18,8819726
661,1334,Coinbase (Ondo Tokenized Stock),COINON,0xf042cfa86cf1d598a75bdb55c3507a1f39f9493b,18,8804362
662,1337,Milady Meme Coin,LADYS,0x12970e6868f88f6557b76120662c1b3e50a646bf,18,8718256
663,1339,XBorg,XBG,0xeae00d6f9b16deb1bd584c7965e4c7d762f178a1,18,8706802
664,1340,Wibx,WBX,0xbb97e381f1d1e94ffa2a5844f6875e6146981009,18,8682358
665,1343,YieldNest RWA MAX,YNRWAX,0x01ba69727e2860b37bc1a2bd56999c1afb4c15d8,18,8639961
666,1344,Coinweb,CWEB,0x505b5eda5e25a67e1c24a2bf1a527ed9eb88bf04,18,8611265
667,1348,Backed Coinbase Global,BCOIN,0xbbcb0356bb9e6b3faa5cbf9e5f36185d53403ac9,18,8546341
668,1350,Green,GREEN,0xb2089a7069861c8d90c8da3aacab8e9188c0c531,18,8531229
669,1351,Dar Open Network,D,0x33b481cbbf3c24f2b3184ee7cb02daad1c4f49a8,18,8524504
670,1354,DexTools,DEXT,0xfb7b4564402e5500db5bb6d63ae671302777c75a,18,8459498
671,1360,EURØP,EUROP,0x888883b5f5d21fb10dfeb70e8f9722b9fb0e5e51,18,8412418
672,1368,ElizaOS,ELIZAOS,0xea17df5cf6d172224892b5477a16acb111182478,18,8385220
673,1364,Milady Cult Coin,CULT,0x0000000000c5dc95539589fbd24be07c6c14eca4,18,8343907
674,1363,GVNR,GVNR,0xfc60fc0145d7330e5abcfc52af7b043a1ce18e7d,18,8325527
675,1370,Augur,REP,0x221657776846890989a759ba2973e427dff5c9bb,18,8256370
676,1371,Oraichain,ORAI,0x4c11249814f11b9346808179cf06e71ac328c1b5,18,8198818
677,1372,TOMI,TOMI,0x4385328cc4d643ca98dfea734360c0f596c83449,18,8148432
678,1373,Gold xStock,GLDX,0x2380f2673c640fb67e2d6b55b44c62f0e0e69da9,18,8145308
679,1374,Hemi,HEMI,0xeb964a1a6fab73b8c72a0d15c7337fa4804f484d,18,8084081
680,1379,BitMEX,BMEX,0xb113c6cf239f60d380359b762e95c13817275277,18,8053590
681,1380,PDD Holdings (Ondo Tokenized),PDDON,0xcc40965d3621362c3ee1dd946ba98d6a708ea86b,18,8017717
682,1381,Pikaboss,PIKA,0xa9d54f37ebb99f83b603cc95fc1a5f3907aaccfd,18,8015393
683,1383,Beta Finance,BETA,0xbe1a001fe942f96eea22ba08783140b9dcc09d28,18,8002936
684,1388,Syndicate,SYND,0x1bab804803159ad84b8854581aa53ac72455614e,18,7960658
685,1392,Turtle,TURTLE,0x66fd8de541c0594b4dccdfc13bf3a390e50d3afd,18,7853658
686,1393,Portal,PORTAL,0x1bbe973bef3a977fc51cbed703e8ffdefe001fed,18,7847720
687,1394,Wayfinder,PROMPT,0x28d38df637db75533bd3f71426f3410a82041544,18,7832352
688,1398,Quickswap,QUICK,0xd2ba23de8a19316a638dc1e7a9adda1d74233368,18,7809095
689,1404,BigShortBets,BIGSB,0x131157c6760f78f7ddf877c0019eba175ba4b6f6,18,7778810
690,1402,SHOW,SHOW,0x4f37d5c3f8ddc5976ed65b5815705247edc56120,18,7767418
691,1405,Spiko Amundi Overnight Swap Fund (GBP),GBPSAFO,0xc273986a91e4bfc543610a5cb5860b7cfefb6cc0,18,7746907
692,1406,Bitlayer,BTR,0x6c76de483f1752ac8473e2b4983a873991e70da7,18,7745955
693,1407,I love puppies,PUPPIES,0xcf91b70017eabde82c9671e30e5502d312ea6eb2,18,7735648
694,1411,Meta Platforms (Ondo Tokenized Stock),METAON,0x59644165402b611b350645555b50afb581c71eb2,18,7720926
695,1412,Taiwan Semiconductor Manufacturing (Ondo Tokenized Stock),TSMON,0x3cafdbfe682aec17d5ace2f97a2f3ab3dcf6a4a9,18,7711114
696,1413,Marvell Technology (Ondo Tokenized Stock),MRVLON,0xf404e5f887dbd5508e16a1198fcdd5de1a4296b8,18,7684565
697,1417,sETH,SETH,0x5e74c9036fb86bd7ecdcb084a0673efc32ea31cb,18,7629810
698,1422,Radio Caca,RACA,0x12bb890508c125661e03b09ec06e404bc9289040,18,7590048
699,1421,Dimitra,DMTR,0x51cb253744189f11241becb29bedd3f1b5384fdb,18,7577033
700,1425,Heima,HEI,0xf8f173e20e15f3b6cb686fb64724d370689de083,18,7574776
701,1427,OPENLOOT,OL,0x1f57da732a77636d913c9a75d685b26cc85dcc3a,18,7568955
702,1426,Gold Token SA DGLD Tokenized Gold,DGLD,0xa9299c296d7830a99414d1e5546f5171fa01e9c8,18,7568369
703,1428,Bitcoin Pro,BTCP,0x723cbfc05e2cfcc71d3d89e770d32801a5eef5ab,18,7510972
704,1432,WorldAssets,INC,0x7575c2e267a1a2ff98ac65bc26d40c948989031b,18,7459436
705,1434,IlluminatiCoin,NATI,0x0b9ae6b1d4f0eeed904d1cef68b9bd47499f3fff,18,7444183
706,1435,DeFi Janus Henderson Anemoy AAA CLO Fund,DEJAAA,0xaaa0008c8cf3a7dca931adaf04336a5d808c82cc,18,7431672
707,1436,Pofu,POFU,0xae53d5bdc95e83e956a2f29771b18175abb8273f,18,7422108
708,1437,Draggable Aktionariat AG,DAKS,0x6f38e0f1a73c96cb3f42598613ea3474f09cb200,18,7406056
709,1439,Wecan,WECAN,0xea60cd69f2b9fd6eb067bddbbf86a5bdeffbbc55,18,7405975
710,1440,Anzen USDz,USDZ,0xa469b7ee9ee773642b3e93e842e5d9b5baa10067,18,7390538
711,1441,iShares MSCI Emerging Markets ETF (Ondo Tokenized ETF),EEMON,0x77a1a02e4a888ada8620b93c30de8a41e621126c,18,7382371
712,1442,Wrapped Hypertensor,TENSOR,0x16a3543fa6b32cac3b0a755f64a729e84f89a75c,18,7366660
713,1444,SX Network,SX,0xbe9f61555f50dd6167f2772e9cf7519790d96624,18,7334893
714,1452,FUNToken,FUN,0x419d0d8bdd9af5e606ae2232ed285aff190e711b,18,7258972
715,1455,OpenEden,EDEN,0x24a3d725c37a8d1a66eb87f0e5d07fe67c120035,18,7227063
716,1456,Niza Global,NIZA,0x373f323d21b38004d17386c18680c57657f78040,18,7179351
717,1458,Kekius Maximus,KEKIUS,0x26e550ac11b26f78a04489d5f20f24e3559f7dd9,18,7164548
718,1457,Brickken,BKN,0x0a638f07acc6969abf392bb009f216d22adea36d,18,7151553
719,1471,Unipeg,UPEG,0x44b28991b167582f18ba0259e0173176ca125505,18,7128269
720,1463,HUSD,HUSD,0xdf574c24545e5ffecb9a659c229253d4111d87e1,18,7094538
721,1462,OneFootball Club,OFC,0x9cb7a4ef0cae65b07362bc679a0b874041e3da53,18,7091982
722,1464,PepeCoin,PEPECOIN,0xa9e8acf069c58aec8825542845fd754e41a9489a,18,7091552
723,1468,LimeWire,LMWR,0x628a3b2e302c7e896acc432d2d0dd22b6cb9bc88,18,7055008
724,1473,Agoras: Tau Net,AGRS,0x738865301a9b7dd80dc3666dd48cf034ec42bdda,18,7018209
725,1472,World Friendship Cash,WFCA,0xae4533189c7281501f04ba4b7c37e3aded402902,18,7016256
726,1474,SpaceChain (ERC-20),SPC,0x86ed939b500e121c0c5f493f399084db596dad20,18,7012787
727,1475,Kleros,PNK,0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d,18,6997610
728,1477,Amazon (Ondo Tokenized Stock),AMZNON,0xbb8774fb97436d23d74c1b882e8e9a69322cfd31,18,6972828
729,1479,StablR USD,USDR,0x7b43e3875440b44613dc3bc08e7763e6da63c8f8,18,6966190
730,1481,Alephium,ALPH,0x590f820444fa3638e022776752c5eef34e2f89a6,18,6949585
731,1482,Towns,TOWNS,0x000000fa00b200406de700041cfc6b19bbfb4d13,18,6935156
732,1485,Nomina,NOM,0x6e6f6d696e61decd6605bd4a57836c5db6923340,18,6894577
733,1487,Unstable Coin,USDUC,0xecedb6f8108b9f7bbf499da843dced6c2bb6e270,18,6851721
734,1488,Own The Doge,DOG,0xbaac2b4491727d78d2b78815144570b9f2fe8899,18,6838477
735,1489,Upland,SPARKLET,0x0bc37bea9068a86c221b8bd71ea6228260dad5a2,18,6825209
736,1492,Nest Alpha Vault,NALPHA,0x593ccca4c4bf58b7526a4c164ceef4003c6388db,18,6794840
737,1495,Reactive Network,REACT,0x817162975186d4d53dbf5a7377dd45376e2d2fc5,18,6771776
738,1499,BiLira,TRYB,0x2c537e5624e4af88a7ae4060c022609376c8d0eb,18,6744356
739,1505,LUKSO,LYX,0xc210b2cb65ed3484892167f5e05f7ab496ab0598,18,6739373
740,1504,dForce USD,USX,0x0a5e677a6a24b2f1a2bf4f3bffc443231d2fdec8,18,6710142
741,1514,GYEN,GYEN,0xc08512927d12348f6620a698105e1baac6ecd911,18,6626539
742,1515,Humans.ai,HEART,0x8fac8031e079f409135766c7d5de29cf22ef897c,18,6622108
743,1518,Overtime,OVER,0x90ce5720c17587d28e4af120ae2d313b3bad1722,18,6603608
744,1520,Ampleforth,AMPL,0xd46ba6d942050d489dbd938a2c909a5d5039a161,18,6595310
745,1524,Midas Rockaway Market Neutral,MROX,0x67e1f506b148d0fc95a4e3ffb49068ceb6855c05,18,6565791
746,1527,Mind Network,FHE,0xd55c9fb62e176a8eb6968f32958fefdd0962727e,18,6538805
747,1529,Metronome,MET,0x2ebd53d035150f328bd754d6dc66b99b0edb89aa,18,6535819
748,1530,Occidental Petroleum (Ondo Tokenized),OXYON,0xeedc48205852e9d83ea5ca92fa8656597788601f,18,6512152
749,1531,Switch Token,SWITCH,0xb10cc888cb2cce7036f4c7ecad8a57da16161338,18,6500576
750,1534,Tectum,TET,0x68a47fe1cf42eba4a030a10cd4d6a1031ca3ca0a,18,6495823
751,1533,Dialectic ETH Vault,DETH,0x871ab8e36cae9af35c6a3488b049965233deb7ed,18,6490282
752,1537,Hera Finance,HERA,0xa2c2c937333165d4c5f2dc5f31a43e1239fecfeb,18,6479901
753,1539,GamerCoin,GHX,0x728f30fa2f100742c7949d1961804fa8e0b1387d,18,6439197
754,1540,Delta Exchange,DETO,0xab93df617f51e1e415b5b4f8111f122d6b48e55c,18,6430629
755,1541,Apple xStock,AAPLX,0x9d275685dc284c8eb1c79f6aba7a63dc75ec890a,18,6424026
756,1544,Asteroid,ASTEROID,0xaff2565091e7207191dbe340b8528d02fa78d044,18,6372864
757,1545,Fuel Network,FUEL,0x675b68aa4d9c2d3bb3f0397048e62e6b7192079c,18,6367083
758,1546,Neutrino Index Token,XTN,0x674c6ad92fd080e4004b2312b45f796a192d27a0,18,6335119
759,1547,Vow,VOW,0x1bbf25e71ec48b84d773809b4ba55b6f4be946fb,18,6311760
760,1549,Wexo,WEXO,0xf31698ddad0d11160fe85c500397a470cd3d492e,18,6289141
761,1550,Pixels,PIXEL,0x3429d03c6f7521aec737a0bbf2e5ddcef2c3ae31,18,6282628
762,1553,Wrapped iTRY,WITRY,0xe346c29b5b60ef870b9724c57ccfbbc631e47dee,18,6251068
763,1556,FTMTOKEN,FTMX,0x45510db2481353178db5abb87c96805fadad0724,18,6239409
764,1554,RealToken Ecosystem Governance,REG,0x0aa1e96d2a46ec6beb2923de1e61addf5f5f1dce,18,6237221
765,1557,MATH,MATH,0x08d967bb0134f2d07f7cfb6e246680c53927dd30,18,6216616
766,1559,BytomDAO,BTM,0x4951bec6f4dfc23935c0ec8af92f231f4c20ea03,18,6197515
767,1560,Ambire Wallet,WALLET,0x88800092ff476844f74dc2fc427974bbee2794ae,18,6191678
768,1562,NKN,NKN,0x5cf04716ba20127f1e2297addcf4b5035000c9eb,18,6177046
769,1563,KRYLL,KRL,0x464ebe77c293e473b48cfe96ddcf88fcf7bfdac0,18,6170957
770,1566,Swell,SWELL,0x0a6e7ba5042b38349e437ec6db6214aec7b35676,18,6141607
771,1567,MESSIER,M87,0x80122c6a83c8202ea365233363d3f4837d13e888,18,6139842
772,1568,0x0,0X0,0x5a3e6a77ba2f983ec0d371ea3b475f8bc0811ad5,18,6134083
773,1570,Harvest Finance,FARM,0xa0246c9032bc3a600820415ae600c6388619a14d,18,6132588
774,1569,Anyswap,ANY,0xf99d58e463a2e07e5692127302c20a191861b4d6,18,6124322
775,1572,VNX Gold,VNXAU,0x6d57b2e05f26c26b549231c866bdd39779e4a488,18,6112678
776,1575,MEDXT,MEDXT,0x755d61b9acbc7fcc935e280291cd86cc1913af93,18,6089549
777,1580,Sperax,SPA,0xb4a3b0faf0ab53df58001804dda5bfc6a3d59008,18,6082075
778,1578,Midas mEDGE,MEDGE,0xbb51e2a15a9158ebe2b0ceb8678511e063ab7a55,18,6079528
779,1552,district0x,DNT,0x0abdace70d3790235af448c88547603b945604ea,18,6075849
780,1579,Win,WIN,0xb10cb07ca2cdac77fbb5707f6690301f9d036f45,18,6067703
781,1584,Orchid Protocol,OXT,0x4575f41308ec1483f3d399aa9a2826d74da13deb,18,6044029
782,1583,Dora Factory,DORA,0x4957805230831401caad5b690aa138143b711358,18,6039211
783,1585,Manyu,MANYU,0x95af4af910c28e8ece4512bfe46f1f33687424ce,18,6024811
784,1589,Rayls,RLS,0xb5f7b021a78f470d31d762c1dda05ea549904fbd,18,6014819
785,1591,DOLZ.io,DOLZ,0xe939f011a3d8fc0aa874c97e8156053a903d7176,18,6013958
786,1590,Quantoz USDQ,USDQ,0xc83e27f270cce0a3a3a29521173a83f402c1768b,18,6011223
787,1594,GME (Ethereum),GME,0xc56c7a0eaa804f854b536a5f3d5f49d2ec4b12b8,18,5988545
788,1597,Minutes Network Token,MNTX,0x5c697fee285b513711a816018dbb34dc0cfc4875,18,5980334
789,1599,Auto Finance,AUTO,0x1ec8eaa3f68261e793c48486b12092336a03c479,18,5975844
790,1600,Dialectic USD Vault,DUSD,0x1e33e98af620f1d563fcd3cfd3c75ace841204ef,18,5973086
791,1595,WXT Token,WXT,0xa02120696c7b8fe16c09c749e4598819b2b0e915,18,5968684
792,1601,Everscale,EVER,0x1ffefd8036409cb6d652bd610de465933b226917,18,5955732
793,1602,Polyhedra Network,ZKJ,0xc71b5f631354be6853efe9c3ab6b9590f8302e81,18,5954728
794,1603,Nash,NEX,0xe2dc070524a6e305ddb64d8513dc444b6a1ec845,18,5954167
795,1604,GENIUS AI,GNUS,0x614577036f0a024dbc1c88ba616b394dd65d105a,18,5932501
796,1607,Ekubo Protocol,EKUBO,0x04c46e830bb56ce22735d5d8fc9cb90309317d0f,18,5897936
797,1610,House Party Protocol,HPP,0xe33fbe7584eb79e2673abe576b7ac8c0de62565c,18,5876229
798,1615,Telos,TLOS,0x193f4a4a6ea24102f49b931deeeb931f6e32405d,18,5794881
799,1636,AxCNH,AXCNH,0x2925ac3be7d585874b88ea51ed50add376ad8239,18,5777582
800,1621,LooPIN Network,LOOPIN,0x975da7b2325f815f1de23c8b68f721fb483b8071,18,5764104
801,1616,Covalent X Token,CXT,0x7abc8a5768e6be61a6c693a6e4eacb5b60602c4d,18,5747748
802,1625,Aventus,AVT,0x0d88ed6e74bbfd96b831231638b66c05571e824f,18,5739896
803,1627,Soil,SOIL,0x54991328ab43c7d5d31c19d1b9fa048e77b5cd16,18,5732259
804,1626,Ancient8,A8,0x3e5a19c91266ad8ce2477b91585d1856b84062df,18,5696143
805,1633,Liquid Mercury,MERC,0x6ee2f71049dde9a93b7c0ee1091b72acf9b46810,18,5688151
806,1635,AMATERASU OMIKAMI,OMIKAMI,0x9e18d5bab2fa94a6a95f509ecb38f8f68322abd3,18,5680264
807,1640,CateCoin,CATE,0x051fb509e4a775fabd257611eea1efaed8f91359,18,5651425
808,1644,Qualcomm (Ondo Tokenized Stock),QCOMON,0xe3419710c1f77d44b4dab02316d3f048818c4e59,18,5645499
809,1648,Eesee,ESE,0x908ddb096bfb3acb19e2280aad858186ea4935c4,18,5620894
810,1653,Quantoz EURQ,EURQ,0x8df723295214ea6f21026eeeb4382d475f146f9f,18,5600889
811,1657,Peapods Finance,PEAS,0x02f92800f57bcd74066f5709f1daa1a4302df875,18,5543956
812,1662,Cross The Ages,CTA,0x90685e300a4c4532efcefe91202dfe1dfd572f47,18,5522972
813,1663,Propchain,PROPC,0x9ff58067bd8d239000010c154c6983a325df138e,18,5522064
814,1664,TrustSwap,SWAP,0xcc4304a31d09258b0029ea7fe63d032f52e44efe,18,5500924
815,1666,Forest Protocol,FOREST,0x8d33f0ae6d111212d9d64b0821c7cf09e6270c27,18,5476631
816,1667,Cratos,CRTS,0x678e840c640f619e17848045d23072844224dd37,18,5460225
817,1668,Origin Dollar,OUSD,0x2a8e1e676ec238d8a992307b495b45b3feaa5e86,18,5456003
818,1669,DIMO,DIMO,0x5fab9761d60419c9eeebe3915a8fa1ed7e8d2e1b,18,5429269
819,1670,LAKE,LAK3,0x13d074303c95a34d304f29928dc8a16dec797e9e,18,5414670
820,1673,Midas msyrupUSDp,MSYRUPUSDP,0x2fe058ccf29f123f9dd2aec0418aa66a877d8e50,18,5378801
821,1674,Rocket Lab (Ondo Tokenized),RKLBON,0x36e3b8d9aad0e51ac08e56a75a8f6005bf68535b,18,5377847
822,1676,Karrat,KARRAT,0xacd2c239012d17beb128b0944d49015104113650,18,5358290
823,1678,PepeFork,PORK,0xb9f599ce614feb2e1bbe58f180f370d05b39344e,18,5320083
824,1684,AscendEx,ASD,0xff742d05420b6aca4481f635ad8341f81a6300c2,18,5299061
825,1679,PondCoin,PNDC,0x423f4e6138e475d85cf7ea071ac92097ed631eea,18,5287460
826,1685,EDUM,EDUM,0xac9518ba93eeb2336a03137d254d8cc2e4d0fa38,18,5277648
827,1689,Orbiter Finance,OBT,0x4af322ff4a6f2858f6b51e546b9ec499654493c5,18,5228642
828,1692,iShares Russell 2000 Value ETF (Ondo Tokenized ETF),IWNON,0x9dcf7f739b8c0270e2fc0cc8d0dabe355a150dba,18,5220246
829,1701,VNX Swiss Franc,VCHF,0x79d4f0232a66c4c91b89c76362016a1707cfbf4f,18,5159991
830,1702,Plume USD,PUSD,0xdddd73f5df1f0dc31373357beac77545dc5a6f3f,18,5141881
831,1705,Australian Digital Dollar,AUDD,0x4cce605ed955295432958d8951d0b176c10720d5,18,5116315
832,1711,BountyMarketCap,BMC,0xd945d2031b4c63c0e363304fb771f709b502dc0a,18,5037146
833,1715,NEURALAI,NEURAL,0x32b053f2cba79f80ada5078cb6b305da92bde6e1,18,5001398
834,1718,Usual ETH,ETH0,0x734eec7930bc84ec5732022b9eb949a81fb89abe,18,4982532
835,1720,Swarm,BZZ,0x19062190b1925b5b6689d7073fdfc8c2976ef8cb,18,4971571
836,1723,Mysterium,MYST,0x4cf89ca06ad997bc732dc876ed2a7f26a9e7f361,18,4960975
837,1724,Unibright,UBT,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,18,4948841
838,1726,Web 3 Dollar,USD3,0x0d86883faf4ffd7aeb116390af37746f45b6f378,18,4923947
839,1727,Nexora,NEX,0x58412ae274f2764b71c66315d97662d47d930d94,18,4918568
840,1729,Yee Token,YEE,0x9ac9468e7e3e1d194080827226b45d0b892c77fd,18,4903209
841,1730,Coinbase xStock,COINX,0x364f210f430ec2448fc68a49203040f6124096f0,18,4898991
842,1733,MUX Protocol,MCB,0x4e352cf164e64adcbad318c3a1e222e9eba4ce42,18,4882868
843,1734,Equilibria Finance,EQB,0xfe80d611c6403f70e5b1b9b722d2b3510b740b2b,18,4868852
844,1736,Santiment Network,SAN,0x7c5a0ce9267ed19b22f8cae653f198e3e8daf098,18,4862757
845,1738,Buying.com,BUY,0x396ec402b42066864c406d1ac3bc86b575003ed8,18,4851144
846,1741,Bluzelle,BLZ,0x5732046a883704404f284ce41ffadd5b007fd668,18,4833826
847,1743,ProShares UltraPro QQQ (Ondo Tokenized),TQQQON,0xa45cd7ac9865b9539166ebaf2abc362df4736580,18,4813704
848,1750,StakeStone Berachain Vault Token,BERASTONE,0x97ad75064b20fb2b2447fed4fa953bf7f007a706,18,4763618
849,1748,Edel,EDEL,0xbf59dbc154421a7b37f4f2841e11f4ed2a1dee7c,18,4751116
850,1752,Curve.fi FRAX/USDC,CRVFRAX,0x3175df0976dfa876431c2e9ee6bc45b65d3473cc,18,4750541
851,1764,CoinZoom,ZOOM,0x69cf3091c91eb72db05e45c76e58225177dea742,18,4696729
852,1765,Chili Coin,CHI,0x83e8fb8d8176224fcc828edc73e152ec1818a2da,18,4689323
853,1766,Amazon xStock,AMZNX,0x3557ba345b01efa20a1bddc61f573bfd87195081,18,4664214
854,1768,ParagonsDAO,PDT,0x375abb85c329753b1ba849a601438ae77eec9893,18,4650520
855,1770,Microsoft xStock,MSFTX,0x5621737f42dae558b81269fcb9e9e70c19aa6b35,18,4635899
856,1772,Robinhood xStock,HOODX,0xe1385fdd5ffb10081cd52c56584f25efa9084015,18,4628210
857,1774,SUKU,SUKU,0x0763fdccf1ae541a5961815c0872a8c5bc6de4d7,18,4610640
858,1786,Pundi AI,PUNDIAI,0x075f23b9cdfce2cc0ca466f4ee6cb4bd29d83bef,18,4488901
859,1787,DeFi Pulse Index,DPI,0x1494ca1f11d487c2bbe4543e90080aeba4ba3c2b,18,4487940
860,1788,Polaris Share,POLA,0xc691bc298a304d591ad9b352c7a8d216de9f2ced,18,4482149
861,1789,dYdX,ETHDYDX,0x92d6c1e31e14520e676a687f0a93788b716beff5,18,4470982
862,1784,Rain Coin,RAIN,0x59db93d135f16585ed90b8c942d4f8ae0dcfbfc0,18,4469750
863,1792,ZARP Stablecoin,ZARP,0xb755506531786c8ac63b756bab1ac387bacb0c04,18,4450331
864,1796,Hamilton Lane Senior Credit Opportunities Securitize Fund,HLSCOPE,0xda2ffa104356688e74d9340519b8c17f00d7752e,18,4409086
865,1798,Solarcoin,SLR,0x4e9e4ab99cfc14b852f552f5fb3aa68617825b6c,18,4404063
866,1799,MileVerse,MVC,0x581911b360b6eb3a14ef295a83a91dc2bce2d6f7,18,4398950
867,1800,Wrapped AyeAyeCoin,WAAC,0x30ae41d5f9988d359c733232c6c693c0e645c77e,18,4397045
868,1805,Boson,BOSON,0xc477d038d5420c6a9e0b031712f61c5120090de9,18,4370731
869,1806,NFTX,NFTX,0x87d73e916d7057945c9bcd8cdd94e42a6f47f776,18,4364366
870,1807,BEST,BEST,0xba83b5ed3f12bfa44f066f03ee0433419b74f469,18,4363320
871,1802,Obyte,GBYTE,0x31f69de127c8a0ff10819c0955490a4ae46fcc2a,18,4353366
872,1811,Solaxy,SOLX,0xe0b7ad7f8f26e2b00c8b47b5df370f15f90fcf48,18,4340697
873,1812,ChimpStrategy,CHMPSTR,0x3ca20831ebea5c99aa6e574d83f0a7c733f7e4d0,18,4336864
874,1814,Eli Lilly (Ondo Tokenized Stock),LLYON,0xf192957ae52db3eb088654403cc2eded014ae556,18,4327148
875,1819,Paradex,DIME,0xb32e10022ffbedfe10bc818a1c7e67d9d87e0fa7,18,4308142
876,1817,RIZE,RIZE,0x9f1e8f87c6321b84bad7dda7dfb86d5115a47605,18,4294981
877,1818,Meta xStock,METAX,0x96702be57cd9777f835117a809c7124fe4ec989a,18,4291982
878,1822,Bitrue Coin,BTR,0xd433138d12beb9929ff6fd583dc83663eea6aaa5,18,4270466
879,1828,tao.bot,TAOBOT,0x49fb8ad7578148e17c3ef0c344ce23a66ed372c4,18,4241409
880,1832,Bitcoin Bull,BTCBULL,0xc3f822e94c321dd3ee53ca46b78098ea79b7ec8d,18,4228088
881,1831,Dent,DENT,0x3597bfd533a99c9aa083587b074434e61eb0a258,18,4213881
882,1834,DITGOLD,DITAU,0xe866c6222bf253d1da2cc6a0520c96fdca2e5b5e,18,4210350
883,1837,Litentry,LIT,0xb59490ab09a0f526cc7305822ac65f2ab12f9723,18,4177904
884,1840,R0AR Token,1R0R,0xb0415d55f2c87b7f99285848bd341c367feac1ea,18,4167780
885,1843,OctaSpace,OCTA,0xfa704148d516b209d52c2d75f239274c8f8eaf1a,18,4154709
886,1846,Clover Finance,CLV,0x80c62fe4487e1351b47ba49809ebd60ed085bf52,18,4132216
887,1848,Gems VIP,GEMS,0x3010ccb5419f1ef26d40a7cd3f0d707a0fa127dc,18,4104506
888,1857,REAL,ASSET,0x99e980265bf36516c442be982df1772a6ccb3233,18,4051202
889,1860,Orta Chain,ORTA,0xcb20b537f5df50bccc00fe6a8eb4d57b14a89a03,18,4023117
890,1862,Polytrade,TRADE,0x6e5970dbd6fc7eb1f29c6d2edf2bc4c36124c0c1,18,3991761
891,1866,Beefy,BIFI,0xb1f1ee126e9c96231cc3d3fad7c08b4cf873b1f1,18,3982081
892,1867,Spectre AI,SPECTRE,0x9cf0ed013e67db12ca3af8e7506fe401aa14dad6,18,3973915
893,1870,ShapeShift FOX,FOX,0xc770eefad204b5180df6a14ee197d99d808ee52d,18,3962177
894,1871,Lockheed (Ondo Tokenized Stock),LMTON,0x691b126cf619707ed5d16cab1b27c000aa8de300,18,3957061
895,1872,BEAM,BEAM,0xe5acbb03d73267c03349c76ead672ee4d941f499,18,3955272
896,1873,Coupon Assets,CA,0x9ee8c380e1926730ad89e91665ff27063b13c90a,18,3946660
897,1880,Steam22,STM,0x65b3f4a4694b125ada8f9ebc2b79d6c7d4015d1b,18,3912991
898,1883,Ice Open Network,ICE,0x79f05c263055ba20ee0e814acd117c20caa10e0c,18,3909882
899,1885,Alibaba (Ondo Tokenized Stock),BABAON,0x41765f0fcddc276309195166c7a62ae522fa09ef,18,3891200
900,1884,GAIB,GAIB,0xc19d38925f9f645337b1d1f37baf3c0647a48e50,18,3890216
901,1887,Thetanuts Finance,NUTS,0x23f3d4625aef6f0b84d50db1d53516e6015c0c9b,18,3882972
902,1895,TriasLab,TRIAS,0x3a856d4effa670c54585a5d523e96513e148e95d,18,3833141
903,1900,Nexera,NXRA,0x644192291cc835a93d6330b24ea5f5fedd0eef9e,18,3803735
904,1903,Automata,ATA,0xa2120b9e674d3fc3875f415a7df52e382f141225,18,3797022
905,1908,PinLink,PIN,0x2e44f3f609ff5aa4819b323fd74690f07c3607c4,18,3771667
906,1909,Dragonchain,DRGN,0x419c4db4b9e25d6db2ad9691ccb832c8d9fda05e,18,3762228
907,1910,Divi,DIVI,0x246908bff0b1ba6ecadcf57fb94f6ae2fcd43a77,18,3761002
908,1913,RCH Token,RCH,0x57b96d4af698605563a4653d882635da59bf11af,18,3741001
909,1914,Matrixdock Silver,XAGM,0x123ffe0a3c62878dcbee2742227dc8990058d9e1,18,3739820
910,1915,Camp Network,CAMP,0x84eaac1b2dc3f84d92ff84c3ec205b1fa74671fc,18,3737746
911,1916,Resolv USR,USR,0x66a1e37c9b0eaddca17d3662d6c05f4decf3e110,18,3730603
912,1912,Theoriq,THQ,0xaffbe9a60f1f45e057fd9b6dc70004bb0ccc8b99,18,3728759
913,1924,Robinhood Markets (Ondo Tokenized Stock),HOODON,0x998f02a9e343ef6e3e6f28700d5a20f839fd74e6,18,3697527
914,1923,SNPad,SNPAD,0x772358ef6ed3e18bde1263f7d229601c5fa81875,18,3692040
915,1925,Coca-Cola (Ondo Tokenized Stock),KOON,0x74a03d741226f738098c35da8188e57aca50d146,18,3683924
916,1927,GammaSwap,GS,0x64d3cae387405d91f7b0d91fb1d824a281719500,18,3677009
917,1932,Numbers Protocol,NUM,0x3496b523e5c00a4b4150d6721320cddb234c3079,18,3653473
918,1934,Ren,REN,0x408e41876cccdc0f92210600ef50372656052a38,18,3651009
919,1939,Forte AUD,AUDF,0xd2a530170d71a9cfe1651fb468e2b98f7ed7456b,18,3633141
920,1940,Macropod,AUDM,0x081599e4936d12c46bd48913b2329115cd26cbdd,18,3631585
